;edit_history_tweet_ids;id;text;withheld;intent
160;['1623431075463852032'];1623431075463852032;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
161;['1623431056438222850'];1623431056438222848;Logic , physic , ethic , no politic .;;politic
162;['1623430849139023878'];1623430849139023872;@LI_politic_guy 12 year old me had some internalize hate going on 😔;;politic
163;['1623430634222899201'];1623430634222899200;@o_ebag @LI_politic_guy I’m very progressive and I honestly still think this is fine;;politic
164;['1623430622244114432'];1623430622244114432;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
165;['1623430559702691840'];1623430559702691840;@Davidfa35698009 @Randysaloser @BigJonMr305 @FredCooperthe4 @raphousetv2 Lmaoo why you soo mad. Ik NOW its not white against black but technically it is. Because we still have ignorant whiteys that keeps it alive and they are part of the have nots. Also when you dive to the politic route you would know my statement would be leant to the conservative;;politic
166;['1623430382396792836'];1623430382396792832;@WeSmokinVon @LI_politic_guy @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand Ok bot;;politic
167;['1623430311081041923'];1623430311081041920;@o_ebag @Squirre13615734 @LI_politic_guy Admitting to being an egalitarian or femnist is so cringe bruh;;politic
168;['1623430153887006723'];1623430153887006720;@machinedollie @casualw0lvesfan @LI_politic_guy I don't know;;politic
169;['1623430013159673857'];1623430013159673856;"@LI_politic_guy Sad you were wiser at 12. These ""people"" deserve mocking. The human races existence depends on shame correction in certain situations.";;politic
170;['1623429972609097729'];1623429972609097728;"RT @PartyPrat: &gt;keffals being upset hasanabi was ""bullied"" out of playing the Harry Potter game on livestream 

You can totally dispose of…";;politic
171;['1623429951394570242'];1623429951394570240;RT @Bedeapk: Said it before and unfortunately will say it again and again: corporate and uncapped donations are a cancer in the body politi…;;politic
172;['1623429917978562560'];1623429917978562560;RT @2005Cookieboy: @LI_politic_guy I didn’t even know it had anything to do with trans-ness when I was younger, I just thought it was a fun…;;politic
173;['1623429903487041537'];1623429903487041536;@LI_politic_guy Not until you’re 30 then you realize told joke, and you probably attempted suicide many times and failed;;politic
174;['1623429866803679238'];1623429866803679232;@LI_politic_guy Me too honestly;;politic
175;['1623429866753507329'];1623429866753507328;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
176;['1623429856032686083'];1623429856032686080;"RT @PartyPrat: &gt;keffals being upset hasanabi was ""bullied"" out of playing the Harry Potter game on livestream 

You can totally dispose of…";;politic
177;['1623429704803053568'];1623429704803053568;RT @Bedeapk: Said it before and unfortunately will say it again and again: corporate and uncapped donations are a cancer in the body politi…;;politic
178;['1623429581998018560'];1623429581998018560;Said it before and unfortunately will say it again and again: corporate and uncapped donations are a cancer in the body politic.  https://t.co/eqmdSmy9sY;;politic
179;['1623429186886189056'];1623429186886189056;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
180;['1623429145710428160'];1623429145710428160;RT @doctordreuh: A Gossip Politic is out today in ebook and hardcopy. So happy to have seen this through with my co-editor Adam Silver, a t…;;politic
181;['1623428929376903168'];1623428929376903168;the face!I  g--politic' the walk  Veroniqu ting her  s  as about  #修改学历 *新增学历  + https://t.co/9yqS9R7Aal;;politic
182;['1623428757536010242'];1623428757536010240;@politic_animal https://t.co/a9delPqvuB this is the episode I was thinking of earlier. The whole series is well worth it though.;;politic
183;['1623428686757220353'];1623428686757220352;"@DonizeteHeron @LI_politic_guy So actually transracial IS a thing, but not as presented. It's ""transethnic"" and it's specific to children raised in a different ethnic environment than the one they were born into. 

Eg: A Japanese child adopted by Turkish parents struggling to understand their Asian identity.";;politic
184;['1623428496851599361'];1623428496851599360;"RT @HeliosRunner: WHAT THE ACTUAL FCK????

Forced to go on a full war (being prepared 18 months earlier) bc of a sentence !?
This guy is re…";;politic
185;['1623428484092633090'];1623428484092633088;"RT @PartyPrat: &gt;keffals being upset hasanabi was ""bullied"" out of playing the Harry Potter game on livestream 

You can totally dispose of…";;politic
186;['1623428397215932417'];1623428397215932416;@Shootcci @LI_politic_guy @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand I’m faded than a ho off dis troon kids pack fr;;politic
187;['1623428324755140608'];1623428324755140608;@shadeslimy2 @DoodlinMcDraco @ireann15 @LI_politic_guy you care a little too much about something that doesn't concern you or affect anyone else , , I wonder why;;politic
188;['1623428181498949632'];1623428181498949632;me ignoring sainthoax American politic posts;;politic
189;['1623428094106427392'];1623428094106427392;Whitmer pushes Michigan's highest-ever budget https://t.co/U6zTTT2jgu  - @politic_talks #Politics #Political;;politic
190;['1623427856817655809'];1623427856817655808;"@LI_politic_guy Hey I had that same revelation, except like... 10 years later in my life...

...I'm a slow learner.";;politic
191;['1623427852908601345'];1623427852908601344;"RT @sax_banana: @LI_politic_guy A lot of us had the edgy ""offensive=funny"" phase. The fact that you cringe at your past self doing that mea…";;politic
192;['1623427842037133314'];1623427842037133312;@LI_politic_guy to be fair when i was a kid i had no idea it was mocking transgender people 😭 i thought it was a silly saying;;politic
193;['1623427200744583171'];1623427200744583168;@16Andyyx @DoodlinMcDraco @ireann15 @LI_politic_guy Imagine thinking men pretending to be women are actually women;;politic
194;['1623427014236463117'];1623427014236463104;Let’s keep this moving! The Twitter indie music community is so encouraging! We recommend @theBrianJin @ScoopskiTheBand @My_Politic @bringmethefires @bottlecapmntn (hope to share a stage someday!) AND @beth60910 More to follow! https://t.co/7Kz9Zu6yph;;politic
195;['1623427004195381252'];1623427004195381248;@HeliosRunner @EmmanuelMacron No, that was said by peoples who was working on plan of reformation of our Airforce. Don't get me wrong,  were not rich country and cant afford to buy planes like Qatar (F15+Dassault+Eurofighters) so in case of bad politic situation they can depend on other supplier.;;politic
196;['1623426995085275142'];1623426995085275136;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
197;['1623426757217988613'];1623426757217988608;So nice to see a politic who is dedicated , NOT ! Why did anyone bot for this embarrassment https://t.co/yKegxwUGAt;;politic
198;['1623426702956175363'];1623426702956175360;@WeSmokinVon @LI_politic_guy @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand Ok bot;;politic
199;['1623426613391007753'];1623426613391007744;@LI_politic_guy When I was a child I was extremely homophobic and transphobic (forced to think that way by my grandmother). Now look at me, a circle is straighter than me;;politic
200;['1623426535326720003'];1623426535326720000;@SongOfRebellion @LI_politic_guy Why do you all sound the exact same;;politic
201;['1623426466498359296'];1623426466498359296;House Oversight Committee hearing https://t.co/MfghhIbze5  - @politic_talks #politics #politic;;politic
202;['1623426458445316097'];1623426458445316096;Former Biden official fine with Biden getting heckled at SOTU: 'He's not a King' https://t.co/Ebl59yQ4Y6  - @politic_talks #Politics #Political;;politic
203;['1623426456364716036'];1623426456364716032;@DonizeteHeron @LI_politic_guy Yeah dw those people have nothing to do with the trans community. All it does is make the trans community look bad. In some cases they’re harmless and they can do whatever tf they want. But in other cases it’s really.. not good. You can hate on them all you want;;politic
204;['1623426394532323334'];1623426394532323328;"@nbHyena @SongOfRebellion @LI_politic_guy Surprisingly some people use twitter for reasons other than jacking it to anthro porn ;/";;politic
205;['1623426276420714497'];1623426276420714496;@LI_politic_guy i still think like the 12 yo me and im 15 already;;politic
206;['1623426155175899136'];1623426155175899136;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
207;['1623426082618712065'];1623426082618712064;@seanhannity It is side that a president needs two terms to accomplish anything .So if a president serves one term .His ideas may come to life under next president . No matter what party. This 3 grade mentality of our government has to stop . Please review history don’t ignore the way politic;;politic
208;['1623425922081730560'];1623425922081730560;@LI_politic_guy fortunately I could think for myself so It didn't took to much time for me to realize these memes weren't funny;;politic
209;['1623425888950931457'];1623425888950931456;"RT @sax_banana: @LI_politic_guy A lot of us had the edgy ""offensive=funny"" phase. The fact that you cringe at your past self doing that mea…";;politic
210;['1623425878465159169'];1623425878465159168;"RT @MischievousCur: Political ""influencers"" existing at all is a blight on the body politic. You turn complete non-issues into battleground…";;politic
211;['1623425766493937665'];1623425766493937664;"@shadeslimy2 @DoodlinMcDraco @ireann15 @LI_politic_guy imagine being so miserable that you feel like you have the right to tell people what they can be and what they can't be 
frustrated they're comfortable in their own skin and happy with their identity ?";;politic
212;['1623425685497827330'];1623425685497827328;Son y’all be having 3 day debates over a politic that’s antagonistic asf;;politic
213;['1623425541993861121'];1623425541993861120;@WeSmokinVon @LI_politic_guy @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand Ok bot;;politic
214;['1623425499656777729'];1623425499656777728;@shadeslimy2 @16Andyyx @DoodlinMcDraco @LI_politic_guy Aw poor baby is in denial;;politic
215;['1623425452554461186'];1623425452554461184;"Political ""influencers"" existing at all is a blight on the body politic. You turn complete non-issues into battlegrounds of controversy for your own financial and egoistic engorgement while pretending it's in service of a greater good. https://t.co/BI0GB0WyAj";;politic
216;['1623425406513676288'];1623425406513676288;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
217;['1623425346384154625'];1623425346384154624;@AdamKinzinger @POTUS Simple man...its got nothing to do with politic for most people, it is the content of what he said and most of what he said were lies but you are to dumb to realize that. To think I voted for you once sickens me...;;politic
218;['1623425166209605632'];1623425166209605632;@LI_politic_guy God, that was me, im glad i've changed a lot since then but, man, i dont look back on that version of me fondly;;politic
